id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
15953122,2 Lits en dortoir,59898149,Auberge Hi-Québec,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81206,-71.21071,Shared room,44,1,29,2018-01-14,1.04,6,0
15967707,Logement chaleureux à Limoilou!,5743503,Cyane,,Lairet,46.83084,-71.24177,Entire home/apt,54,2,4,2018-09-03,0.57,1,0
15972940,Bienvenue chez Eurêka!,98633341,Nancy,,Quartier 5-4,46.85958,-71.18689,Entire home/apt,84,2,95,2019-02-19,3.54,1,74
15980307,Best location quebec three bedrooms,1562944,Patrice,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81266,-71.21223,Entire home/apt,450,2,3,2018-11-03,0.36,12,359
15982155,Charming & comfortable apartment near Old Quebec,38912858,Ulys,,Montcalm,46.79934,-71.24148,Entire home/apt,60,3,3,2019-01-01,0.73,1,0
15984847,Superbe cottage disponible du 4 au 10 janvier 2017,81362477,Sébastien,,Cap-Rouge,46.76308,-71.34363,Entire home/apt,300,7,0,,,1,0
15998362,"Close to University, Hospital & amenities (Apt. 3)",30614770,Debbie,,Cité Universitaire,46.78389,-71.29994,Entire home/apt,59,4,18,2019-02-22,0.67,2,85
16014513,Charming place to stay in beautiful Quebec city,99499216,Alexandra,,Vieux-Limoilou,46.82398,-71.22231,Entire home/apt,70,1,13,2017-10-18,0.60,1,0
16032168,"Close to University, Hospital & amenities (Apt. 2)",30614770,Debbie,,Cité Universitaire,46.78217,-71.29929,Entire home/apt,15,4,14,2018-12-28,0.57,2,179
16048057,Grande maison en ville + cour = Parfait familles !,18018652,Pierre-Yves (Et Juliette),,Saint-Sauveur,46.81385,-71.23985,Entire home/apt,95,1,6,2018-07-24,0.30,1,51
16049651,Bord de l'eau - Chalet suisse - Québec,2904660,Mariane,,Lac-Saint-Charles,46.93258,-71.37959,Entire home/apt,100,14,0,,,2,249
16050719,Charming apartment downtown Quebec city,85121217,Marie-Pier,,Saint-Sauveur,46.80902,-71.23676,Entire home/apt,88,2,23,2017-03-26,0.84,1,0
16077592,"Condo Centre-Ville de Québec, Emplacement parfait!",104765329,Pascale,,Montcalm,46.80606,-71.22693,Entire home/apt,170,6,0,,,1,87
16080728,4 1/2 à 15 min. en auto du  Vieux Québec,103594438,Jocelyne/Maxime/Eric/,,Saint-Sauveur,46.80876,-71.24302,Entire home/apt,66,2,165,2019-03-05,5.96,2,158
16080903,Chambre au centre-ville de Québec,56041022,Amélie,,Saint-Roch,46.81754,-71.22151,Private room,46,3,10,2019-01-02,0.53,1,97
16083766,"☆Calme, convivial à 15mn en voiture de tout☆",84056175,Lydia,,Saint-Émile,46.87496,-71.34122,Entire home/apt,36,1,84,2018-10-06,3.03,1,0
16110537,"Logement lumineux, tranquille et chaleureux!",105038407,Karine,,Saint-Jean-Baptiste,46.81244,-71.22055,Entire home/apt,70,5,2,2017-01-14,0.08,1,0
16135598,Very BRIGHT Flat in the DOWN TOWN !,19398051,Capucine,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81312,-71.21623,Entire home/apt,99,6,7,2018-01-01,0.26,3,0
16144460,Superbe condo près du Vieux Quebec.,105348547,Hélène,,Saint-Jean-Baptiste,46.81144,-71.22128,Entire home/apt,141,1,195,2019-02-10,7.29,1,116
16145288,Quaint cottage in the city center,105270958,Jared,,Saint-Jean-Baptiste,46.8105,-71.22394,Entire home/apt,121,2,6,2018-08-11,0.22,1,0
16154512,Condo près du fleuve et de la belle ville de Qc,13236652,Marie,,Quartier 5-4,46.85212,-71.19052,Entire home/apt,90,7,2,2017-07-31,0.07,1,66
16156914,Le Charmant - OLD QUEBEC (1- 4pers),58932059,Laury,,Saint-Roch,46.8141,-71.22427,Entire home/apt,75,1,77,2019-02-18,2.90,6,186
16159008,Room in Quebec Old Port next to Old Quebec,1367922,Charles,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81702,-71.20792,Private room,60,2,26,2018-02-11,1.02,2,0
16159832,Hébergement en dortoir féminin,59898149,Auberge Hi-Québec,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81294,-71.21069,Shared room,35,1,86,2019-02-10,3.13,6,89
16159949,Hébergement en dortoir masculin,59898149,Auberge Hi-Québec,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81356,-71.21072,Shared room,35,1,69,2018-11-08,2.58,6,89
16163136,Loft d'amoureux au coeur de la ville de Québec,26814532,Mélina,,Saint-Sauveur,46.8128,-71.23696,Entire home/apt,66,2,7,2017-09-03,0.26,1,0
16177363,Luxueux condo dans le secteur huppé de Québec,82832707,Joanie,,Saint-Jean-Baptiste,46.80747,-71.21826,Entire home/apt,142,21,1,2018-04-20,0.09,1,180
16178519,Apartment BonSéjour 102,36623206,Moussa,,Saint-Roch,46.81389,-71.22824,Entire home/apt,165,2,31,2018-10-07,1.14,4,281
16187166,Appartement au coeur du centre ville,7089088,Yannick,,Saint-Roch,46.81448,-71.22451,Entire home/apt,95,1,185,2019-02-13,6.74,2,281
16231048,Pittoresque studio avec son clocher,105875098,Christophe,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81538,-71.21254,Entire home/apt,100,2,135,2019-02-28,5.06,1,57
16236121,Comfort et Propreté assuré!!!,106123003,Michael,,Quartier 5-4,46.85297,-71.18396,Entire home/apt,72,2,55,2018-02-05,2.06,1,0
16236653,Un beau logement au Vieux-Québec,28222382,Mourad,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80448,-71.21847,Entire home/apt,70,31,93,2018-12-28,3.49,2,350
16249867,L'Internationale de Limoilou,27213304,Sylvain,,Lairet,46.83199,-71.23675,Private room,50,1,79,2019-01-08,4.27,6,344
16254654,Cosy appartement downtown Québec,57378021,Marie-Christine,,Saint-Jean-Baptiste,46.81117,-71.22363,Private room,46,3,5,2018-03-27,0.19,1,0
16275603,The House of Tinsmith,106450097,Richard,,Saint-Roch,46.81768,-71.22223,Private room,76,1,21,2017-11-17,0.84,1,0
16283041,Logement très bien situé à bon prix! (464),36023622,André,,Saint-Jean-Baptiste,46.80833,-71.22235,Entire home/apt,125,3,66,2018-12-27,2.48,3,154
16299475,room in a very well located appartment,40809208,Mohamed,,Montcalm,46.80317,-71.23066,Private room,33,3,27,2019-01-06,1.01,1,0
16332426,Charming Loft 402 - CND,4252877,Nathalie,,Saint-Roch,46.81307,-71.22462,Entire home/apt,88,2,101,2019-02-18,3.80,6,344
16334111,"la chambre magnifique 
温馨小屋",106927971,Guoqi,,Cité Universitaire,46.78565,-71.29028,Private room,35,1,20,2019-02-18,2.47,1,4
16334909,MAISON NEUVE À LOUÉE AVEC 2 CHAMBRES,106934641,Karol,,Plateau,46.77289,-71.311,Entire home/apt,169,2,36,2019-02-18,1.33,1,21
16338157,"grand 5 et 1/2 lumineux, tout près de la 3e avenue",9941383,Ludovic,,Vieux-Limoilou,46.8218,-71.22451,Entire home/apt,121,4,10,2018-12-29,0.49,1,125
16351841,Joli loft en plein coeur du quartier Saint-Roch,107070964,Marie-Pier,,Saint-Roch,46.81372,-71.22407,Entire home/apt,56,1,25,2017-06-03,0.94,1,0
16352160,À 5 minutes à pied des plaines d'Abraham !,13896456,Marie-Michelle,,Montcalm,46.79699,-71.23292,Private room,47,2,2,2017-06-12,0.09,1,0
16359710,Chambre privée calme parc victoria,71710084,A,,Saint-Sauveur,46.8128,-71.2347,Private room,25,3,107,2019-01-01,4.26,1,69
16367313,Grand appartement au coeur du Vieux-Québec!,59054684,Raphaël,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81417,-71.20832,Entire home/apt,179,3,1,2017-01-02,0.04,1,0
16377681,This room - Downtown,107272740,Marie-Pierre,,Saint-Jean-Baptiste,46.80978,-71.21913,Private room,20,1,190,2019-03-03,7.05,4,149
16378258,This other room - Dowtown,107272740,Marie-Pierre,,Saint-Jean-Baptiste,46.81044,-71.21872,Private room,60,1,180,2019-03-02,6.68,4,153
16381096,Perfect for two - Quebec Downtown,107272740,Marie-Pierre,,Saint-Jean-Baptiste,46.81276,-71.21993,Private room,66,1,130,2019-03-04,4.84,4,173
16392186,Charmant Studio,107378345,So & Oli,,Duberger-Les Saules,46.81117,-71.30131,Entire home/apt,130,2,74,2019-02-24,2.78,3,37
16393185,Appartement chaleureux,107378345,So & Oli,,Duberger-Les Saules,46.81274,-71.30323,Entire home/apt,79,2,42,2019-02-25,2.16,3,6
16397820,AU LOFT DE L'ANTIQUAIRE,35775015,Dave Et Clara,,Saint-Roch,46.81468,-71.22518,Entire home/apt,99,1,237,2019-03-03,8.92,8,213
16401960,Chic and sunny studio with free inside parking,100085333,Gaetan,,Saint-Sacrement,46.798,-71.24744,Entire home/apt,70,90,4,2017-07-30,0.19,1,173
16411367,Grande maison accueillante,107535031,Patrick,,Quartier 4-5,46.86264,-71.28434,Entire home/apt,117,2,1,2016-12-31,0.04,1,0
16422306,Cozy traveler's downtown retreat!,8552969,Bria,,Saint-Jean-Baptiste,46.81216,-71.21833,Private room,48,3,23,2017-09-29,0.86,1,0
16426026,Heart of Vieux Limoilou 2 Bdr Vintage Apartment,8875893,Christian,,Vieux-Limoilou,46.82743,-71.22784,Entire home/apt,84,1,0,,,1,0
16443141,Feel like at home,25976977,Jean-François,,Cap-Rouge,46.7479,-71.36039,Entire home/apt,84,1,34,2018-09-02,1.28,2,0
16454002,Maison au bord de l'eau,107933063,Daisy,,Lac-Saint-Charles,46.89513,-71.35744,Entire home/apt,119,2,56,2019-03-04,2.24,1,219
16454651,Full appartement near the center of the city,107939573,Dominique & Michel,,Montcalm,46.8026,-71.22785,Entire home/apt,80,1,144,2019-02-22,5.41,1,71
16464032,"Si j'étais toi, je choisirais cet appart.",108024047,Joelle,,Saint-Jean-Baptiste,46.80899,-71.22204,Private room,40,2,21,2018-10-09,0.79,1,0
16467922,Grande chambre à proximité du centre ville  Québec,92343754,Patrice,,Quartier 4-6,46.84566,-71.25192,Private room,46,1,65,2018-09-04,2.56,2,215
16497992,Quebec Studio 403 Downtown Loft,108364933,Anne,,Saint-Roch,46.81483,-71.22573,Entire home/apt,99,1,131,2019-03-03,4.94,1,79
16506761,Centre-ville,53228717,Muriel,,Saint-Sauveur,46.80874,-71.23364,Entire home/apt,70,3,57,2019-01-04,2.18,1,158
16527195,Loft Bonsejour 203,4252877,Nathalie,,Saint-Roch,46.81381,-71.22831,Entire home/apt,94,2,101,2019-01-04,3.81,6,324
16543645,Chambre confortable et tranquille,108793252,Patrice,,Plateau,46.76775,-71.31325,Private room,29,1,104,2019-01-07,3.92,1,296
16544052,warm and confortable room,19642269,Camille,,Saint-Sauveur,46.81177,-71.23502,Private room,31,1,83,2019-02-15,3.39,2,0
16586554,"Spacieux et confortable , Spacious and comfortable",62580105,Pascale,,Montcalm,46.80085,-71.23034,Entire home/apt,100,2,19,2018-07-08,0.79,1,0
16595349,Belle maison lumineuse près des chutes Montmorency,5553520,Nanci,,Chutes-Montmorency,46.89522,-71.16628,Entire home/apt,145,5,10,2019-01-02,0.40,1,13
16617262,"Old City, Downtown, Parking and Double bed",1125364,Martin,,Montcalm,46.80409,-71.23286,Private room,59,1,211,2019-03-06,8.22,2,331
16647657,"Location au mois, Limoilou",22990419,Suzanne,,Vieux-Limoilou,46.82545,-71.24104,Entire home/apt,35,28,6,2019-03-03,0.24,1,167
16651078,Little Gallery,8437741,Frederick,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81555,-71.20717,Entire home/apt,70,28,164,2019-02-27,6.32,13,329
16665064,Beautiful Cottage near Old Quebec and Nature!,6229545,Véronique,,Quartier 5-4,46.85947,-71.1973,Entire home/apt,158,2,15,2018-09-03,0.59,1,137
16674126,Spacious apartment in beautiful Quebec City!,110319080,Apostolos,,Cité Universitaire,46.78453,-71.26122,Entire home/apt,150,2,9,2018-08-28,0.43,1,93
16685168,Loft downtown Québec centre ville/ Ave Cartier,11951060,David,,Montcalm,46.80371,-71.22496,Entire home/apt,40,2,124,2019-02-21,4.81,1,84
16692020,Chez Camille,28985130,Camille,,Quartier 5-4,46.86068,-71.17722,Private room,50,2,9,2018-09-05,1.25,1,0
16706320,Le Cosy,21571202,Félix,,Saint-Sauveur,46.81024,-71.2346,Entire home/apt,159,2,168,2019-02-24,6.84,1,297
16709477,Cozy Loft Dans Le Vieux-Québecyhvhu,40601106,Maxime,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81088,-71.20945,Entire home/apt,28,31,35,2018-05-27,1.61,3,359
16723615,Cosy bedroom in hip neighbourhood,110855663,Matt Et Sarah,,Saint-Roch,46.81604,-71.22762,Private room,55,2,46,2018-10-16,1.78,1,0
16726172,"Chaleureux et limineux, style loft",61640809,Catherine,,Quartier 4-6,46.84163,-71.25511,Private room,35,1,13,2017-07-17,0.58,1,0
16726400,Chambre paisible dans immense appartement,19409203,Vincent,,Montcalm,46.79841,-71.23621,Private room,40,7,2,2018-07-15,0.11,1,83
16738066,À Québec Style condo dans le vieux limoilou,88278269,Claude,,Vieux-Limoilou,46.82675,-71.2333,Entire home/apt,90,2,95,2019-02-24,3.78,2,302
16749551,Grand logement dans quartier historique de Québec,23979038,Julie,,Quartier 4-5,46.85966,-71.26988,Entire home/apt,95,2,68,2019-02-19,4.51,2,311
16755017,Chambre à Sillery; Tranquillité & confort !,12208568,Jean-Michel,,Sillery,46.77542,-71.24476,Private room,25,5,17,2019-01-01,0.69,3,228
16794219,LUXURIOUS HOME 5 MINUTES FROM DOWNTOWN,37242879,Karine,,Chutes-Montmorency,46.87087,-71.17,Entire home/apt,277,2,60,2019-03-04,3.11,1,314
16796298,Divan à louer dans un appartement près de tout,14478436,Marlène & Pascale,,Saint-Roch,46.81663,-71.22867,Shared room,40,1,0,,,1,0
16800966,Beautiful Loft in Downtown Limoilou,52873050,Jean-Philippe,,Vieux-Limoilou,46.82395,-71.2274,Entire home/apt,48,25,5,2018-10-02,0.24,1,0
16803640,Appartement neuve et au calme / New and quiet apar,1273436,Anthony,,Lairet,46.82919,-71.24195,Entire home/apt,46,2,103,2019-02-24,4.03,2,243
16829977,"Peacefull, Charming and Luminous; Double bed",33902178,Janny,,Saint-Sauveur,46.80641,-71.23373,Private room,46,3,7,2018-08-31,0.27,2,0
16837649,"Downtown, by the Old City",1125364,Martin,,Montcalm,46.80511,-71.23427,Private room,42,1,198,2019-03-04,7.82,2,303
16842612,Old Port Historic Building Flat next to Old Quebec,1367922,Charles,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81581,-71.20878,Entire home/apt,90,3,3,2019-01-01,0.19,2,0
16857327,T302 - Deluxe family apt at Les Lofts du Tresor,23693320,Team,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81256,-71.20656,Entire home/apt,595,2,7,2019-01-23,0.28,14,25
16859497,PLACE DES ARTS (LOFT),35775015,Dave Et Clara,,Saint-Roch,46.81602,-71.2267,Entire home/apt,80,1,249,2019-03-02,9.73,8,234
16860285,La campagne en ville - 10 min de Québec,95482592,Patricia,,L'Aéroport,46.76455,-71.39862,Entire home/apt,139,6,0,,,1,0
16867165,Eden of Peace in the City.,103046731,Catherine & JF,,Vieux-Limoilou,46.82796,-71.24219,Entire home/apt,100,2,117,2019-03-04,4.61,1,85
16869689,Condo au coeur du Vieux-Québec,112420148,Jean-Pierre,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81349,-71.21095,Entire home/apt,200,2,58,2019-01-01,2.83,1,149
16869882,Le Relais à proximité!,29278675,Sara,,Notre-Dame-des-Laurentides,46.93953,-71.32026,Private room,50,2,0,,,2,125
16879652,la casa de los gatos dans le vieux-limoilou,4978239,Noemie,,Vieux-Limoilou,46.82587,-71.22707,Private room,50,1,8,2017-10-05,0.32,1,83
16896857,Appartement fraîchement rénové,78142650,Joanie & Michel,,Saint-Sauveur,46.81021,-71.2369,Entire home/apt,80,2,68,2019-03-03,4.71,1,47
16899423,Great Deal! Big condo 2 bedrooms in Québec city,94872543,Chantale,,Neufchâtel-Est/Lebourgneuf,46.83669,-71.32067,Entire home/apt,59,2,95,2019-02-20,3.78,1,80
16907029,La suite de Limoilou,27213304,Sylvain,,Lairet,46.83121,-71.23886,Private room,75,2,41,2019-02-24,1.60,6,116
16915029,Cozy and spacious 3 bedroom on 2nd avenue,29409689,Simon,,Vieux-Limoilou,46.82592,-71.22957,Entire home/apt,82,3,117,2019-02-10,4.61,1,89
16941785,Appartement au coeur du centre-ville,2335344,Clo,,Saint-Roch,46.8113,-71.22428,Entire home/apt,60,2,10,2018-10-07,0.51,2,131
16943255,Le iLoft - OLD QUEBEC,58932059,Laury,,Saint-Roch,46.81299,-71.22571,Entire home/apt,66,1,101,2019-03-04,4.00,6,126
16947663,"Amazing Golf View, Apple TV, Fireplace & fast WiFi",104957297,Matt,,Quartier 4-2,46.88289,-71.30213,Entire home/apt,83,5,23,2019-01-02,0.92,2,0
16964007,Large Apartment in the Heart of Limoilou,90525219,Jean-Francois,,Lairet,46.83491,-71.24124,Entire home/apt,76,2,32,2019-01-06,2.42,1,85
16965630,Cozy apartment in the heart of Quebec City.,102575027,Vincent,,Saint-Sauveur,46.8116,-71.23535,Entire home/apt,79,2,124,2019-02-24,4.86,1,86
16976951,Urban Studio,8437741,Frederick,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81555,-71.20797,Entire home/apt,50,28,127,2019-01-01,5.07,13,260
16999937,À 2 minutes du Vieux port et du Vieux Québec,113912190,Manue,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81527,-71.21692,Entire home/apt,135,2,22,2019-01-02,2.88,1,341
17023219,iLoft Au Cœur De St-Foy A Quebec,41395227,Karine,,Saint-Sacrement,46.79176,-71.25987,Entire home/apt,70,30,64,2018-07-22,2.52,1,179
17028605,Jumelé à louer printemps 2019,114233634,Mathieu,,Des Châtels,46.85128,-71.38612,Entire home/apt,90,15,0,,,1,73
17029630,SAINT ROCH'S PLACE,35775015,Dave Et Clara,,Saint-Roch,46.81537,-71.22699,Entire home/apt,141,2,11,2018-08-17,0.44,8,212
17045576,Belle maison familiale à proximité de tout!,1703257,Marilou,,Jésuites,46.86023,-71.26087,Entire home/apt,121,3,3,2017-10-13,0.15,1,2
17106763,Maison de ville Québec : paisible et près de tout!,39716605,Mathieu,,Plateau,46.77704,-71.31947,Entire home/apt,150,4,6,2017-09-03,0.24,1,0
17106808,L'Accalmie,110695658,André,,Saint-Sacrement,46.79999,-71.24879,Private room,60,1,142,2019-03-05,6.17,1,353
17122504,"Petit condo douillet, Centre-Ville Québec",115060693,Martine,,Vieux-Limoilou,46.82617,-71.22764,Entire home/apt,62,3,55,2019-02-27,2.41,1,121
17158460,Beautiful apartment in the center of old Quebec,49104997,Rene,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81399,-71.2065,Entire home/apt,88,2,43,2019-02-17,1.73,3,96
17169327,Amazing Suite in the Heart of the Vieux-Quebec,40601106,Maxime,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81071,-71.20993,Entire home/apt,33,31,43,2018-12-23,1.79,3,342
17174285,Dans un jardin,115543479,Jean-Paul,,Jésuites,46.87257,-71.25931,Private room,175,2,15,2018-10-24,0.65,1,239
17190918,Sunlight loft - 205,4252877,Nathalie,,Saint-Roch,46.81359,-71.22568,Entire home/apt,70,2,89,2019-02-18,3.54,6,332
17209120,La Cabane - OLD QUEBEC,58932059,Laury,,Saint-Roch,46.8127,-71.22634,Entire home/apt,75,1,124,2019-02-19,5.39,6,190
17217986,La Coccinelle,115922836,Annie,,Quartier 4-5,46.86327,-71.28474,Entire home/apt,33,31,16,2019-02-18,0.73,1,257
17237237,Rénové et lumineux appartement de 2 chambres,64402917,Miguelina,,Lairet,46.82969,-71.24173,Entire home/apt,80,2,121,2019-02-15,4.89,1,0
17246194,Spacious Condo with a View - Old Québec,26112438,Kathleen,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81484,-71.20505,Entire home/apt,96,30,4,2018-08-04,0.22,1,218
17247018,"Bel apparemment,décoré, ensoleillé, Vieux-Québec",35511040,Alex,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81275,-71.21569,Entire home/apt,60,1,138,2019-02-08,5.57,1,155
17264252,La Chaumiere,2594250,Louise,,Loretteville,46.85801,-71.36645,Entire home/apt,330,2,6,2019-02-27,0.72,2,334
17276195,Apt. Downtown Québec,17716041,Marie-Christine,,Saint-Sacrement,46.80002,-71.24626,Entire home/apt,108,7,2,2018-01-16,0.11,1,183
17285086,Chic apartment downtown Québec City (1-4 pers.),100098266,Cécile,,Saint-Roch,46.81375,-71.22872,Entire home/apt,99,1,166,2019-03-03,7.42,2,345
17287014,Appartement de charme au bord du St-laurent,37770479,Aaron & Julia,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80467,-71.20713,Entire home/apt,134,2,126,2019-02-17,5.09,1,158
17340867,New Spacious 2brm in heart of City & Free Parking,95030727,Andrew,,Saint-Jean-Baptiste,46.81052,-71.21732,Entire home/apt,150,3,34,2019-03-02,1.42,1,164
17343264,"Appartement spacieux, parking gratuit, Quebec City",114246720,Jacob,,Vieux-Limoilou,46.82457,-71.22838,Entire home/apt,58,2,11,2018-03-24,0.52,2,0
17361253,Room in a strategic place,115940570,Valérie,,Vieux-Limoilou,46.83028,-71.23441,Private room,31,2,44,2018-08-06,1.87,2,0
17366860,Chambre douillette et ambiance amicale,117345681,Sylvie,,Chutes-Montmorency,46.87754,-71.16852,Private room,35,2,0,,,1,0
17377993,Charme d'antan,73024432,Marc-Antoine,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81275,-71.20916,Private room,165,1,1,2017-08-04,0.05,14,269
17401256,102 - 2-bedroom apartment at Les Lofts St-Joseph,23693320,Team,,Saint-Roch,46.81613,-71.22053,Entire home/apt,285,2,4,2018-08-15,0.18,14,45
17402507,P102 - 2-bedroom apartment at Les Lofts St-Paul,23693320,Team,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8175,-71.20827,Entire home/apt,321,2,1,2017-04-20,0.04,14,38
17427796,"Condo serein, nouvellement aménagé",50859303,Christiane,,Pointe-de-Sainte-Foy,46.76449,-71.3374,Entire home/apt,99,30,9,2017-09-29,0.44,1,180
17434489,Chambre Standard dans le Vieux-Québec,73024432,Marc-Antoine,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81332,-71.21144,Private room,119,1,1,2017-09-08,0.05,14,291
17434784,Chambre Supérieure dans le Vieux-Québec,73024432,Marc-Antoine,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81149,-71.20956,Private room,139,1,0,,,14,291
17459765,"contemporary duplex, 10 min from downtown Quebec",30926194,Josée,,Saint-Louis,46.76104,-71.28843,Entire home/apt,375,2,14,2019-01-01,0.69,2,259
